1330,24horas en español_Miami_24h_H_2020,chico,hombres,encontrar,VERB,obj
1409,24horas en español_Miami_24h_H_2020,juan,hombres,imaginar,VERB,nsubj
1424,24horas en español_Miami_24h_H_2020,juan,hombres,observar,VERB,nsubj
1425,24horas en español_Miami_24h_H_2020,la,mujeres,observar,VERB,obj
1425,24horas en español_Miami_24h_H_2020,juan,hombres,observar,VERB,obj
1575,24horas en español_Miami_24h_H_2020,señora,mujeres,decir,VERB,nsubj
1600,24horas en español_Miami_24h_H_2020,juan,hombres,pensar,VERB,nsubj
1639,24horas en español_Miami_24h_H_2020,esposo,hombres,saber,VERB,nsubj
1646,24horas en español_Miami_24h_H_2020,esposo,hombres,pensar,VERB,nsubj
1686,24horas en español_Miami_24h_H_2020,esposo,hombres,decir,VERB,nsubj
1697,24horas en español_Miami_24h_H_2020,esposo,hombres,tener,VERB,nsubj
1718,24horas en español_Miami_24h_H_2020,señor,hombres,imaginar,VERB,obj
1748,24horas en español_Miami_24h_H_2020,juan,hombres,pensar,VERB,nsubj
1758,24horas en español_Miami_24h_H_2020,mike,hombres,estar,VERB,nsubj
1818,24horas en español_Miami_24h_H_2020,la,mujeres,conocer,VERB,obj
1877,24horas en español_Miami_24h_H_2020,mike,hombres,hacer,VERB,nsubj
1919,24horas en español_Miami_24h_H_2020,mike,hombres,tener,VERB,nsubj
1990,24horas en español_Miami_24h_H_2020,él,hombres,imaginar,VERB,nsubj
2009,24horas en español_Miami_24h_H_2020,juan,hombres,ocurrir,VERB,obj
2098,24horas en español_Miami_24h_H_2020,juan,hombres,pasar,VERB,obj
2139,24horas en español_Miami_24h_H_2020,juan,hombres,sentir,VERB,nsubj
2292,24horas en español_Miami_24h_H_2020,juan,hombres,saber,VERB,nsubj
2300,24horas en español_Miami_24h_H_2020,él,hombres,llamar,VERB,nsubj
2304,24horas en español_Miami_24h_H_2020,ladrón,hombres,llamar,VERB,nsubj
2312,24horas en español_Miami_24h_H_2020,él,hombres,inspirar,VERB,obj
2320,24horas en español_Miami_24h_H_2020,juan,hombres,pensar,VERB,nsubj
2350,24horas en español_Miami_24h_H_2020,juan,hombres,estudiar,VERB,nsubj
