2321,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,exclamar,VERB,nsubj
2327,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hija,mujeres,decir,VERB,obj
2331,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,madre,mujeres,decir,VERB,nsubj
2368,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,mareado,ADJ,nsubj
2404,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,decir,VERB,nsubj
2415,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
2426,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,cerrar,VERB,nsubj
2464,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,decir,VERB,nsubj
2470,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,marido,hombres,coger,VERB,obj
2479,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,cruzar,VERB,obj
2480,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,delgado,ADJ,amod
2489,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,para,ADP,amod
2495,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,señores,hombres,oigan,VERB,obj
2520,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,responder,VERB,nsubj
2527,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,llamar,VERB,nsubj
2533,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chica,mujeres,presentar,VERB,nsubj
2549,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,querer,VERB,nsubj
2564,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,exclamar,VERB,nsubj
2592,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,preguntar,VERB,nsubj
2594,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,preguntar,VERB,obj
2622,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,madre,mujeres,preocupado,ADJ,nsubj
2627,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,muerto,ADJ,nsubj
2649,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,este,hombres,pasar,VERB,obj
2654,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,preguntar,VERB,nsubj
2659,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,continúar,VERB,nsubj
2687,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,preguntar,VERB,nsubj
2701,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,explicar,VERB,nsubj
2730,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,exclamar,VERB,nsubj
2747,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,reír,VERB,nsubj
2764,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,preguntar,VERB,nsubj
